Country,Trade,Value_USD,Month,Year
Turkey,Export,125793166,4,2016
Turkey,Import,12804556,4,2016
Turkey,Export,121192188,5,2016
Turkey,Import,12880950,5,2016
Turkey,Export,109312539,6,2016
Turkey,Import,16554242,6,2016
Turkey,Export,95058420,7,2016
Turkey,Import,14116746,7,2016
Turkey,Export,121467730,8,2016
Turkey,Import,10807721,8,2016
Turkey,Export,120087248,9,2016
Turkey,Import,10925763,9,2016
Turkey,Export,108680502,10,2016
Turkey,Import,15951187,10,2016
Turkey,Export,116175375,11,2016
Turkey,Import,14500263,11,2016
Turkey,Export,130084173,12,2016
Turkey,Import,25546777,12,2016
Ukraine,Export,17055798,1,2016
Ukraine,Import,6132063,1,2016
Ukraine,Export,10384920,2,2016
Ukraine,Import,2590476,2,2016
Ukraine,Export,14778633,3,2016
Ukraine,Import,3342505,3,2016
Ukraine,Export,15963733,4,2016
Ukraine,Import,11656634,4,2016
Ukraine,Export,12305751,5,2016
Ukraine,Import,15062930,5,2016
Ukraine,Export,18093615,6,2016
Ukraine,Import,7351343,6,2016
Ukraine,Export,16121530,7,2016
Ukraine,Import,4201530,7,2016
Ukraine,Export,18203203,8,2016
Ukraine,Import,7977103,8,2016
Ukraine,Export,16136708,9,2016
Ukraine,Import,5579368,9,2016
Ukraine,Export,16921733,10,2016
Ukraine,Import,3850768,10,2016
Ukraine,Export,20508399,11,2016
Ukraine,Import,7030370,11,2016
Ukraine,Export,12285452,12,2016
Ukraine,Import,706664,12,2016
United Arab Emirates,Export,457355610,1,2016
United Arab Emirates,Import,27180569,1,2016
United Arab Emirates,Export,338160866,2,2016
United Arab Emirates,Import,37764278,2,2016
United Arab Emirates,Export,579422335,3,2016
United Arab Emirates,Import,33704289,3,2016
United Arab Emirates,Export,526814540,4,2016
United Arab Emirates,Import,41937681,4,2016
United Arab Emirates,Export,437126373,5,2016
United Arab Emirates,Import,44525471,5,2016
United Arab Emirates,Export,469295312,6,2016
United Arab Emirates,Import,34547741,6,2016
United Arab Emirates,Export,462906940,7,2016
United Arab Emirates,Import,39305956,7,2016
United Arab Emirates,Export,397632321,8,2016
United Arab Emirates,Import,39882262,8,2016
United Arab Emirates,Export,367773461,9,2016
United Arab Emirates,Import,34646901,9,2016
United Arab Emirates,Export,304449416,10,2016
United Arab Emirates,Import,35219434,10,2016
United Arab Emirates,Export,288352429,11,2016
United Arab Emirates,Import,45898140,11,2016
United Arab Emirates,Export,370492179,12,2016
United Arab Emirates,Import,35681981,12,2016
United Kingdom,Export,366425433,1,2016
United Kingdom,Import,48642934,1,2016
United Kingdom,Export,333187369,2,2016
United Kingdom,Import,46726176,2,2016
United Kingdom,Export,461105162,3,2016
United Kingdom,Import,59853352,3,2016
United Kingdom,Export,428500441,4,2016
United Kingdom,Import,52179187,4,2016
United Kingdom,Export,391719296,5,2016
United Kingdom,Import,61590061,5,2016
United Kingdom,Export,406821392,6,2016
United Kingdom,Import,68860056,6,2016
United Kingdom,Export,402439263,7,2016
United Kingdom,Import,47983131,7,2016
United Kingdom,Export,438031225,8,2016
United Kingdom,Import,74511840,8,2016
United Kingdom,Export,395222135,9,2016
United Kingdom,Import,51251710,9,2016
United Kingdom,Export,383215858,10,2016
United Kingdom,Import,87691040,10,2016
United Kingdom,Export,431292953,11,2016
United Kingdom,Import,65474550,11,2016
United Kingdom,Export,461173089,12,2016
United Kingdom,Import,52696696,12,2016
United States,Export,2965638592,1,2016
United States,Import,563794554,1,2016
United States,Export,2067011029,2,2016
United States,Import,484089356,2,2016
United States,Export,3305340292,3,2016
United States,Import,692226055,3,2016
United States,Export,3113473512,4,2016
United States,Import,732442417,4,2016
United States,Export,3112930991,5,2016
United States,Import,649572335,5,2016
United States,Export,3343172103,6,2016
United States,Import,668306541,6,2016
United States,Export,3358718362,7,2016
United States,Import,686204809,7,2016
United States,Export,3615803785,8,2016
United States,Import,783976946,8,2016
United States,Export,3435642281,9,2016
United States,Import,669349825,9,2016
United States,Export,3233454745,10,2016
United States,Import,929966585,10,2016
United States,Export,3287992213,11,2016
United States,Import,920509870,11,2016
United States,Export,3624879913,12,2016
United States,Import,927645393,12,2016
Argentina,Export,28001737,1,2017
Argentina,Import,160987272,1,2017
Argentina,Export,29369614,2,2017
Argentina,Import,288813756,2,2017
Argentina,Export,37860580,3,2017
Argentina,Import,209287730,3,2017
Argentina,Export,32699736,4,2017
Argentina,Import,188732498,4,2017
Argentina,Export,44091915,5,2017
Argentina,Import,264588473,5,2017
Argentina,Export,37536225,6,2017
Argentina,Import,299715540,6,2017
Argentina,Export,38869497,7,2017
Argentina,Import,231063651,7,2017
Argentina,Export,42460008,8,2017
Argentina,Import,208124104,8,2017
Argentina,Export,35130071,9,2017
Argentina,Import,212170805,9,2017
Argentina,Export,35177030,10,2017
Argentina,Import,195715648,10,2017
Argentina,Export,54196430,11,2017
Argentina,Import,171186484,11,2017
Argentina,Export,66342831,12,2017
Argentina,Import,118102541,12,2017
Australia,Export,217124105,1,2017
Australia,Import,161836439,1,2017
Australia,Export,186409954,2,2017
Australia,Import,217906273,2,2017
Australia,Export,284295225,3,2017
Australia,Import,285403828,3,2017
Australia,Export,357568019,4,2017
Australia,Import,182875144,4,2017
Australia,Export,312710515,5,2017
Australia,Import,241387246,5,2017
Australia,Export,259683767,6,2017
Australia,Import,313890403,6,2017
Australia,Export,248879756,7,2017
Australia,Import,364103104,7,2017
Australia,Export,234822568,8,2017
Australia,Import,274905635,8,2017
Australia,Export,311585313,9,2017
Australia,Import,268699557,9,2017
Australia,Export,279999806,10,2017
Australia,Import,316843091,10,2017
Australia,Export,268276183,11,2017
Australia,Import,293876737,11,2017
Australia,Export,337043839,12,2017
Australia,Import,243897733,12,2017
Austria,Export,198032227,1,2017
Austria,Import,25939790,1,2017
Austria,Export,188335013,2,2017
Austria,Import,41260809,2,2017
Austria,Export,244203689,3,2017
Austria,Import,27399809,3,2017
Austria,Export,271449285,4,2017
Austria,Import,24330443,4,2017
Austria,Export,246466325,5,2017
Austria,Import,33562561,5,2017
Austria,Export,219176421,6,2017
Austria,Import,33004679,6,2017
Austria,Export,386892855,7,2017
Austria,Import,17915823,7,2017
Austria,Export,428296166,8,2017
Austria,Import,19187035,8,2017
Austria,Export,459799388,9,2017
Austria,Import,20905312,9,2017
Austria,Export,534727498,10,2017
Austria,Import,19182378,10,2017
Austria,Export,351837944,11,2017
Austria,Import,18677993,11,2017
Austria,Export,176740304,12,2017
Austria,Import,22916655,12,2017
Belarus,Export,0,1,2017
Belarus,Import,15877377,1,2017
Belarus,Export,0,2,2017
Belarus,Import,9954725,2,2017
Belarus,Export,0,3,2017
Belarus,Import,10589045,3,2017
Belarus,Export,0,4,2017
Belarus,Import,2069636,4,2017
Belarus,Export,0,5,2017
Belarus,Import,8335360,5,2017
Belarus,Export,0,6,2017
Belarus,Import,2391945,6,2017
Belarus,Export,0,7,2017
Belarus,Import,13385364,7,2017
Belarus,Export,0,8,2017
Belarus,Import,4570451,8,2017
Belarus,Export,0,9,2017
Belarus,Import,2475205,9,2017
Belarus,Export,0,10,2017
Belarus,Import,10920896,10,2017
Belarus,Export,0,11,2017
Belarus,Import,2041047,11,2017
Belarus,Export,0,12,2017
Belarus,Import,11430597,12,2017
Belgium,Export,190639649,1,2017
Belgium,Import,25228545,1,2017
Belgium,Export,146245012,2,2017
Belgium,Import,35734427,2,2017
Belgium,Export,170806114,3,2017
Belgium,Import,43316355,3,2017
Belgium,Export,178294147,4,2017
Belgium,Import,32865379,4,2017
Belgium,Export,193763742,5,2017
Belgium,Import,40758003,5,2017
Belgium,Export,220496699,6,2017
Belgium,Import,41613228,6,2017
Belgium,Export,177827655,7,2017
Belgium,Import,33674853,7,2017
Belgium,Export,205475353,8,2017
Belgium,Import,42270943,8,2017
Belgium,Export,147636257,9,2017
Belgium,Import,32694793,9,2017
Belgium,Export,197887637,10,2017
Belgium,Import,38119043,10,2017
Belgium,Export,216927871,11,2017
Belgium,Import,37177521,11,2017
Belgium,Export,208772923,12,2017
Belgium,Import,38886547,12,2017
Braxin,Export,146911592,1,2017
Braxin,Import,91793761,1,2017
Braxin,Export,130304810,2,2017
Braxin,Import,96182305,2,2017
Braxin,Export,162428917,3,2017
Braxin,Import,81445459,3,2017
Braxin,Export,177307166,4,2017
Braxin,Import,134301111,4,2017
Braxin,Export,177656596,5,2017
Braxin,Import,151673864,5,2017
Braxin,Export,151124572,6,2017
Braxin,Import,140377571,6,2017
Braxin,Export,170258473,7,2017
Braxin,Import,97277924,7,2017
Braxin,Export,177624398,8,2017
Braxin,Import,167839203,8,2017
Braxin,Export,169059056,9,2017
Braxin,Import,173287560,9,2017
Braxin,Export,192482780,10,2017
Braxin,Import,254030458,10,2017
Braxin,Export,200350170,11,2017
Braxin,Import,217713601,11,2017
Braxin,Export,185102014,12,2017
Braxin,Import,228652931,12,2017
Brunei,Export,1191529,1,2017
Brunei,Import,0,1,2017
Brunei,Export,2001076,2,2017
Brunei,Import,0,2,2017
Brunei,Export,675925,3,2017
Brunei,Import,3420257,3,2017
Brunei,Export,1317147,4,2017
Brunei,Import,1953405,4,2017
Brunei,Export,2712191,5,2017
Brunei,Import,1271376,5,2017
Brunei,Export,2555733,6,2017
Brunei,Import,1636363,6,2017
Brunei,Export,2615071,7,2017
Brunei,Import,1304089,7,2017
Brunei,Export,1977367,8,2017
Brunei,Import,33291248,8,2017
Brunei,Export,2253500,9,2017
Brunei,Import,2159081,9,2017
Brunei,Export,1701661,10,2017
Brunei,Import,398049,10,2017
Brunei,Export,1219264,11,2017
Brunei,Import,4178675,11,2017
Brunei,Export,1346345,12,2017
Brunei,Import,2043214,12,2017
Bulgaria,Export,3411951,1,2017
Bulgaria,Import,6446815,1,2017
Bulgaria,Export,1961618,2,2017
Bulgaria,Import,11487323,2,2017
Bulgaria,Export,2977595,3,2017
Bulgaria,Import,4178724,3,2017
Bulgaria,Export,2427841,4,2017
Bulgaria,Import,2324689,4,2017
Bulgaria,Export,2973401,5,2017
Bulgaria,Import,3987354,5,2017
Bulgaria,Export,3373993,6,2017
Bulgaria,Import,3701202,6,2017
Bulgaria,Export,3026387,7,2017
Bulgaria,Import,6879230,7,2017
Bulgaria,Export,4521309,8,2017
Bulgaria,Import,10291469,8,2017
Bulgaria,Export,4255192,9,2017
Bulgaria,Import,2961574,9,2017
Bulgaria,Export,2959363,10,2017
Bulgaria,Import,11189726,10,2017
Bulgaria,Export,3254845,11,2017
Bulgaria,Import,4545384,11,2017
Bulgaria,Export,3218113,12,2017
Bulgaria,Import,2809978,12,2017
Cameroon,Export,0,1,2017
Cameroon,Import,11235783,1,2017
Cameroon,Export,0,2,2017
Cameroon,Import,13050203,2,2017
Cameroon,Export,0,3,2017
Cameroon,Import,21418208,3,2017
Cameroon,Export,0,4,2017
Cameroon,Import,13675649,4,2017
Cameroon,Export,0,5,2017
Cameroon,Import,23091709,5,2017
Cameroon,Export,0,6,2017
Cameroon,Import,13183073,6,2017
Cameroon,Export,0,7,2017
Cameroon,Import,16937267,7,2017
Cameroon,Export,0,8,2017
Cameroon,Import,25285185,8,2017
Cameroon,Export,0,9,2017
Cameroon,Import,17711351,9,2017
Cameroon,Export,0,10,2017
Cameroon,Import,15388038,10,2017
Cameroon,Export,0,11,2017
Cameroon,Import,15842683,11,2017
Cameroon,Export,0,12,2017
Cameroon,Import,19093735,12,2017
Campuchia,Export,186057976,1,2017
Campuchia,Import,94535812,1,2017
Campuchia,Export,201963824,2,2017
Campuchia,Import,141552754,2,2017
Campuchia,Export,252497082,3,2017
Campuchia,Import,209762335,3,2017
Campuchia,Export,203741542,4,2017
Campuchia,Import,96663345,4,2017
Campuchia,Export,211714395,5,2017
Campuchia,Import,87155050,5,2017
Campuchia,Export,225243629,6,2017
Campuchia,Import,57672556,6,2017
Campuchia,Export,234794169,7,2017
Campuchia,Import,43616750,7,2017
Campuchia,Export,249745014,8,2017
Campuchia,Import,52551165,8,2017
Campuchia,Export,229188473,9,2017
Campuchia,Import,44893174,9,2017
Campuchia,Export,254428568,10,2017
Campuchia,Import,47453753,10,2017
Campuchia,Export,247829925,11,2017
Campuchia,Import,64942329,11,2017
Campuchia,Export,278935614,12,2017
Campuchia,Import,79806555,12,2017
Canada,Export,187144189,1,2017
Canada,Import,22684522,1,2017
Canada,Export,175476969,2,2017
Canada,Import,72005426,2,2017
Canada,Export,228353834,3,2017
Canada,Import,85662636,3,2017
Canada,Export,236388914,4,2017
Canada,Import,43424440,4,2017
Canada,Export,208198822,5,2017
Canada,Import,108638534,5,2017
Canada,Export,262613508,6,2017
Canada,Import,69215549,6,2017
Canada,Export,257673518,7,2017
Canada,Import,76815902,7,2017
Canada,Export,247149064,8,2017
Canada,Import,112232136,8,2017
Canada,Export,197283820,9,2017
Canada,Import,43336701,9,2017
Canada,Export,221922350,10,2017
Canada,Import,55823834,10,2017
Canada,Export,244660712,11,2017
Canada,Import,30074298,11,2017
Canada,Export,249704518,12,2017
Canada,Import,54499490,12,2017
Chile,Export,67839271,1,2017
Chile,Import,16979175,1,2017
Chile,Export,58201283,2,2017
Chile,Import,20943923,2,2017
Chile,Export,97583886,3,2017
Chile,Import,23646748,3,2017
Chile,Export,97875122,4,2017
Chile,Import,24296485,4,2017
Chile,Export,108024096,5,2017
Chile,Import,24512538,5,2017
Chile,Export,80671894,6,2017
Chile,Import,23660331,6,2017
Chile,Export,80351503,7,2017
Chile,Import,24130298,7,2017
Chile,Export,73936196,8,2017
Chile,Import,23777718,8,2017
Chile,Export,87690840,9,2017
Chile,Import,21568923,9,2017
Chile,Export,90879421,10,2017
Chile,Import,21830124,10,2017
Chile,Export,89311368,11,2017
Chile,Import,30754799,11,2017
Chile,Export,67023633,12,2017
Chile,Import,26648540,12,2017
"China, PR",Export,1807617863,1,2017
"China, PR",Import,3943167571,1,2017
"China, PR",Export,1959488340,2,2017
"China, PR",Import,3669064981,2,2017
"China, PR",Export,2432076425,3,2017
"China, PR",Import,5066667989,3,2017
"China, PR",Export,2125574709,4,2017
"China, PR",Import,4466120550,4,2017
"China, PR",Export,2304333222,5,2017
"China, PR",Import,4984316859,5,2017
"China, PR",Export,2392278819,6,2017
"China, PR",Import,4709176655,6,2017
"China, PR",Export,2598052126,7,2017
"China, PR",Import,4753878469,7,2017
"China, PR",Export,3112143060,8,2017
"China, PR",Import,4913573125,8,2017
"China, PR",Export,3498178399,9,2017
"China, PR",Import,5243556880,9,2017
"China, PR",Export,4230762655,10,2017
"China, PR",Import,5081997607,10,2017
"China, PR",Export,4483541395,11,2017
"China, PR",Import,5709782818,11,2017
"China, PR",Export,4518638616,12,2017
"China, PR",Import,5687302446,12,2017
Croatia,Export,5631644,1,2017
Croatia,Import,1186676,1,2017
Croatia,Export,3047630,2,2017
Croatia,Import,1577716,2,2017
Croatia,Export,7244259,3,2017
Croatia,Import,1985418,3,2017
Croatia,Export,6149867,4,2017
Croatia,Import,1127455,4,2017
Croatia,Export,2940837,5,2017
Croatia,Import,2768514,5,2017
Croatia,Export,4459864,6,2017
Croatia,Import,1922863,6,2017
Croatia,Export,3407262,7,2017
Croatia,Import,2253654,7,2017
Croatia,Export,4988362,8,2017
Croatia,Import,2313137,8,2017
Croatia,Export,4211099,9,2017
Croatia,Import,1810538,9,2017
Croatia,Export,6116578,10,2017
Croatia,Import,5873061,10,2017
Croatia,Export,4601150,11,2017
Croatia,Import,2484142,11,2017
Croatia,Export,7980864,12,2017
Croatia,Import,3648760,12,2017
Cyprus,Export,2957373,1,2017
Cyprus,Import,1622478,1,2017
Cyprus,Export,2438854,2,2017
Cyprus,Import,1852274,2,2017
Cyprus,Export,2934989,3,2017
Cyprus,Import,2695034,3,2017
Cyprus,Export,2566304,4,2017
Cyprus,Import,4338067,4,2017
Cyprus,Export,4637200,5,2017
Cyprus,Import,3355028,5,2017
Cyprus,Export,3397127,6,2017
Cyprus,Import,5289090,6,2017
Cyprus,Export,3820973,7,2017
Cyprus,Import,3320142,7,2017
Cyprus,Export,3242715,8,2017
Cyprus,Import,3744640,8,2017
Cyprus,Export,2259940,9,2017
Cyprus,Import,3200986,9,2017
Cyprus,Export,3378703,10,2017
Cyprus,Import,5380466,10,2017
Cyprus,Export,4912054,11,2017
Cyprus,Import,4315769,11,2017
Cyprus,Export,2824611,12,2017
Cyprus,Import,5455216,12,2017
Czech Rep.,Export,15250427,1,2017
Czech Rep.,Import,5726619,1,2017
Czech Rep.,Export,8781969,2,2017
Czech Rep.,Import,8146293,2,2017
Czech Rep.,Export,10028585,3,2017
Czech Rep.,Import,8096616,3,2017
Czech Rep.,Export,9668036,4,2017
Czech Rep.,Import,6381952,4,2017
Czech Rep.,Export,15205027,5,2017
Czech Rep.,Import,7448633,5,2017
Czech Rep.,Export,14291923,6,2017
Czech Rep.,Import,9210502,6,2017
Czech Rep.,Export,9052688,7,2017
Czech Rep.,Import,7738349,7,2017
Czech Rep.,Export,14031447,8,2017
Czech Rep.,Import,13918303,8,2017
Czech Rep.,Export,10381505,9,2017
Czech Rep.,Import,8459423,9,2017
Czech Rep.,Export,8435529,10,2017
Czech Rep.,Import,8433455,10,2017
Czech Rep.,Export,15967184,11,2017
Czech Rep.,Import,12013383,11,2017
Czech Rep.,Export,20308820,12,2017
Czech Rep.,Import,10615216,12,2017
Côte d'lvoire,Export,20288383,1,2017
Côte d'lvoire,Import,4957777,1,2017
Côte d'lvoire,Export,2055391,2,2017
Côte d'lvoire,Import,8406010,2,2017
Côte d'lvoire,Export,4352067,3,2017
Côte d'lvoire,Import,4950202,3,2017
Côte d'lvoire,Export,16761966,4,2017
Côte d'lvoire,Import,43402578,4,2017
Côte d'lvoire,Export,20677458,5,2017
Côte d'lvoire,Import,117409737,5,2017
Côte d'lvoire,Export,7317892,6,2017
Côte d'lvoire,Import,218685665,6,2017
Côte d'lvoire,Export,11620133,7,2017
Côte d'lvoire,Import,182606192,7,2017
Côte d'lvoire,Export,22162150,8,2017
Côte d'lvoire,Import,184679060,8,2017
Côte d'lvoire,Export,4353634,9,2017
Côte d'lvoire,Import,54833792,9,2017
Côte d'lvoire,Export,2166089,10,2017
Côte d'lvoire,Import,32481348,10,2017
Côte d'lvoire,Export,3204000,11,2017
Côte d'lvoire,Import,20630587,11,2017
Côte d'lvoire,Export,11258962,12,2017
Côte d'lvoire,Import,18997501,12,2017
Denmark,Export,27745173,1,2017
Denmark,Import,14159331,1,2017
Denmark,Export,16107773,2,2017
Denmark,Import,27135446,2,2017
Denmark,Export,27193879,3,2017
Denmark,Import,32126373,3,2017
Denmark,Export,31428149,4,2017
Denmark,Import,18099523,4,2017
Denmark,Export,24925912,5,2017
Denmark,Import,44832945,5,2017
Denmark,Export,31603013,6,2017
Denmark,Import,25728392,6,2017
Denmark,Export,32499256,7,2017
Denmark,Import,45098566,7,2017
Denmark,Export,32478703,8,2017
Denmark,Import,23050695,8,2017
Denmark,Export,25373907,9,2017
Denmark,Import,23191687,9,2017
Denmark,Export,26923959,10,2017
Denmark,Import,17684150,10,2017
Denmark,Export,29385160,11,2017
Denmark,Import,29591647,11,2017
Denmark,Export,37822904,12,2017
Denmark,Import,20597629,12,2017
Estonia,Export,2476388,1,2017
Estonia,Import,533764,1,2017
Estonia,Export,1560482,2,2017
Estonia,Import,958109,2,2017
Estonia,Export,2717299,3,2017
Estonia,Import,1039980,3,2017
Estonia,Export,1908425,4,2017
Estonia,Import,1213873,4,2017
Estonia,Export,2593634,5,2017
Estonia,Import,1255516,5,2017
Estonia,Export,3953594,6,2017
Estonia,Import,376487,6,2017
Estonia,Export,2427988,7,2017
Estonia,Import,551851,7,2017
Estonia,Export,3470374,8,2017
Estonia,Import,560991,8,2017
Estonia,Export,3104573,9,2017
Estonia,Import,707552,9,2017
Estonia,Export,3218599,10,2017
Estonia,Import,430591,10,2017
Estonia,Export,3174490,11,2017
Estonia,Import,269221,11,2017
Estonia,Export,4173064,12,2017
Estonia,Import,1548538,12,2017
Finland,Export,9381170,1,2017
Finland,Import,23788122,1,2017
Finland,Export,6657368,2,2017
Finland,Import,23099658,2,2017
Finland,Export,9478336,3,2017
Finland,Import,47292000,3,2017
Finland,Export,7684359,4,2017
Finland,Import,22949767,4,2017
Finland,Export,8587596,5,2017
Finland,Import,25536428,5,2017
Finland,Export,9239201,6,2017
Finland,Import,13397163,6,2017
Finland,Export,24297023,7,2017
Finland,Import,34129988,7,2017
Finland,Export,22610293,8,2017
Finland,Import,17821889,8,2017
Finland,Export,8815532,9,2017
Finland,Import,25033510,9,2017
Finland,Export,24508812,10,2017
Finland,Import,24670149,10,2017
Finland,Export,8456217,11,2017
Finland,Import,15004047,11,2017
